Warning: truncated output (original token count: 103038)
Total output lines: 7676

date,code,side,shares,price,fee
2020-01-06,000062,buy,500.0,99.74498700000001,14.96174805
2020-01-06,000159,buy,2300.0,21.201060000000002,14.6287314
2020-01-06,000407,buy,1000.0,45.53227650000001,13.65968295
2020-01-06,000505,buy,1600.0,29.741487000000003,14.27591376
2020-01-06,000506,buy,5300.0,9.380469000000002,14.91494571
2020-01-06,000519,buy,700.0,67.303365,14.133706649999999
2020-01-06,000525,buy,600.0,77.40387000000001,13.932696600000002
2020-01-06,000554,buy,1500.0,31.581579,14.21171055
2020-01-06,000570,buy,2200.0,22.281114000000002,14.70553524
2020-01-06,000572,buy,5000.0,9.810490500000002,14.71573575
2020-01-06,000587,buy,1600.0,30.501525000000004,14.640732000000002
2020-01-06,000599,buy,2000.0,24.241212,14.544727199999999
2020-01-06,000605,buy,1900.0,25.101255000000005,14.30771535
2020-01-06,000622,buy,1100.0,42.85214250000001,14.141207025
2020-01-06,000707,buy,5800.0,8.620431,14.999549939999998
2020-01-06,000716,buy,2900.0,17.000850000000003,14.790739500000003
2020-01-06,000731,buy,800.0,58.80294000000001,14.1127056
2020-01-06,000798,buy,3400.0,14.650732500000002,14.94374715
2020-01-06,000997,buy,200.0,170.23851150000002,10.21431069
2020-01-13,000062,sell,500.0,97.96,66.123
2020-01-13,000159,sell,2300.0,20.17,62.62785000000001
2020-01-13,000407,sell,1000.0,43.59,58.84649999999999
2020-01-13,000505,sell,1600.0,29.21,63.093599999999995
2020-01-13,000506,sell,5300.0,9.0,64.395
2020-01-13,000519,sell,700.0,65.09,61.51004999999999
2020-01-13,000525,sell,600.0,75.34,61.0254
2020-01-13,000554,sell,1500.0,31.41,63.60525
2020-01-13,000570,sell,2200.0,22.67,67.32990000000001
2020-01-13,000572,sell,5000.0,9.99,67.4325
2020-01-13,000587,sell,1600.0,28.83,62.272800000000004
2020-01-13,000599,sell,2000.0,24.34,65.718
2020-01-13,000605,sell,1900.0,25.24,64.7406
2020-01-13,000622,sell,1100.0,42.28,62.7858
2020-01-13,000707,sell,5800.0,8.1,63.423
2020-01-13,000716,sell,2900.0,15.7,61.4655
2020-01-13,000731,sell,800.0,59.84,64.6272
2020-01-13,000798,sell,3400.0,14.07,64.5813
2020-01-13,000997,sell,200.0,190.04,51.31079999999999
2020-01-13,002717,buy,500.0,82.74413700000001,12.411620549999999
2020-01-13,601858,buy,4000.0,12.120606,14.544727199999999
2020-01-13,000409,buy,4500.0,10.820541000000002,14.607730350000002
2020-01-13,000426,buy,400.0,116.9958495,14.03950194
2020-01-13,000796,buy,1200.0,38.60193,13.8966948
2020-01-13,000797,buy,1900.0,24.901245000000003,14.19370965
2020-01-13,002019,buy,200.0,241.38206850000003,14.48292411
2020-01-13,002021,buy,2100.0,22.941147000000004,14.452922610000002
2020-01-13,002072,buy,7600.0,6.450322500000001,14.706735300000002
2020-01-13,002091,buy,1000.0,47.67238350000001,14.301715050000002
2020-01-13,002105,buy,4100.0,11.8305915,14.551627544999999
2020-01-13,002218,buy,2500.0,19.460973000000003,14.595729750000002
2020-01-13,002251,buy,1000.0,47.992399500000005,14.397719850000001
2020-01-13,002302,buy,1000.0,48.3724185,14.51172555
2020-01-13,002414,buy,600.0,79.2139605,14.258512889999997
2020-01-13,002683,buy,900.0,54.572728500000004,14.734636694999999
2020-01-13,300093,buy,2200.0,21.461073000000003,14.16430818
2020-01-13,300100,buy,2000.0,23.511175500000004,14.106705300000002
2020-01-13,300118,buy,900.0,53.362668000000006,14.40792036
2020-01-13,300124,buy,100.0,471.4335705000001,14.143007115000001
2020-01-20,002717,sell,500.0,88.37,59.64975
2020-01-20,601858,sell,4000.0,12.14,65.556
2020-01-20,000409,sell,4500.0,11.14,67.6755
2020-01-20,000426,sell,400.0,116.99,63.17459999999999
2020-01-20,000796,sell,1200.0,36.57,59.2434
2020-01-20,000797,sell,1900.0,23.94,61.406099999999995
2020-01-20,002019,sell,200.0,254.56,68.73119999999999
2020-01-20,002021,sell,2100.0,20.4,57.834
2020-01-20,002072,sell,7600.0,6.28,64.4328
2020-01-20,002091,sell,1000.0,49.59,66.9465
2020-01-20,002105,sell,4100.0,10.07,55.737449999999995
2020-01-20,002218,sell,2500.0,18.49,62.40374999999999
2020-01-20,002251,sell,1000.0,46.06,62.181
2020-01-20,002302,sell,1000.0,46.59,62.8965
2020-01-20,002414,sell,600.0,87.4,70.794
2020-01-20,002683,sell,900.0,56.32,68.4288
2020-01-20,300093,sell,2200.0,21.87,64.95389999999999
2020-01-20,300100,sell,2000.0,22.61,61.047
2020-01-20,300118,sell,900.0,52.05,63.24075
2020-01-20,300124,sell,100.0,459.93,62.09055
2020-01-20,000518,buy,1400.0,34.311715500000005,14.410920510000002
2020-01-20,000541,buy,400.0,102.36511800000001,12.283814159999999
2020-01-20,000668,buy,900.0,50.1925095,13.551977564999998
2020-01-20,000756,buy,3100.0,15.270763500000001,14.201810055000001
2020-01-20,000906,buy,1700.0,27.381369000000003,13.96449819
2020-01-20,000977,buy,200.0,216.01080000000002,12.960647999999999
2020-01-20,002010,buy,700.0,61.57307850000001,12.930346485
2020-01-20,002107,buy,900.0,50.132506500000005,13.535776754999999
2020-01-20,002111,buy,800.0,54.67273350000001,13.12145604
2020-01-20,002115,buy,700.0,66.063303,13.87329363
2020-01-20,002166,buy,700.0,65.0732535,13.665383234999998
2020-01-20,002207,buy,3600.0,13.180659,14.235111719999999
2020-01-20,002212,buy,700.0,65.78328900000001,13.814490690000001
2020-01-20,002254,buy,700.0,64.56322800000001,13.55827788
2020-01-20,002258,buy,800.0,55.06275300000001,13.215060720000002
2020-01-20,002278,buy,3200.0,14.890744500000002,14.29511472
2020-01-20,002287,buy,1400.0,33.021651000000006,13.86909342
2020-01-20,002316,buy,1600.0,30.261513000000004,14.525526240000001
2020-01-20,002453,buy,2000.0,24.171208500000006,14.502725100000001
2020-01-20,002467,buy,700.0,63.95319750000001,13.430171475000002
2020-02-10,000518,sell,1400.0,61.16,115.5924
2020-02-10,000541,sell,400.0,98.11,52.9794
2020-02-10,000668,sell,900.0,41.6,50.544
2020-02-10,000756,sell,3100.0,18.69,78.21765
2020-02-10,000906,sell,1700.0,24.56,56.3652
2020-02-10,000977,sell,200.0,293.42,79.2234
2020-02-10,002010,sell,700.0,54.37,51.37965
2020-02-10,002107,sell,900.0,52.2,63.423
2020-02-10,002111,sell,800.0,59.38,64.1304
2020-02-10,002115,sell,700.0,65.67,62.05815
2020-02-10,002166,sell,700.0,75.08,70.9506
2020-02-10,002207,sell,3600.0,11.72,56.959199999999996
2020-02-10,002212,sell,700.0,73.04,69.0228
2020-02-10,002254,sell,700.0,65.82,62.199899999999985
2020-02-10,002258,sell,800.0,50.12,54.1296
2020-02-10,002278,sell,3200.0,13.67,59.054399999999994
2020-02-10,002287,sell,1400.0,31.72,59.950799999999994
2020-02-10,002316,sell,1600.0,26.66,57.5856
2020-02-10,002453,sell,2000.0,19.77,53.379
2020-02-10,002467,sell,700.0,103.73,98.02485
2020-02-10,300526,buy,400.0,128.2964145,15.395569739999997
2020-02-10,002711,buy,4800.0,10.5905295,15.25036248
2020-02-10,002756,buy,1100.0,45.25226250000001,14.933246625000002
2020-02-10,300151,buy,700.0,65.90329500000001,13.839691950000002
2020-02-10,300182,buy,200.0,185.1792585,11.110755509999999
2020-02-10,603203,buy,900.0,51.4125705,13.881394035
2020-02-10,603825,buy,1300.0,39.52197600000001,15.413570640000003
2020-02-10,603938,buy,1900.0,26.261313000000005,14.968948410000001
2020-02-10,688016,buy,200.0,173.00865000000002,10.380519
2020-02-10,001914,buy,300.0,133.84669200000002,12.046202280000001
2020-02-10,300031,buy,400.0,107.05535250000001,12.8466423
2020-02-10,300224,buy,1200.0,41.392069500000005,14.90114502
2020-02-10,603337,buy,1000.0,50.722536000000005,15.216760800000001
2020-02-10,000007,buy,400.0,110.3955195,13.24746234
2020-02-10,000020,buy,2900.0,17.340867000000003,15.086554290000002
2020-02-10,000078,buy,300.0,140.8970445,12.680734004999998
2020-02-10,000156,buy,2500.0,19.920996000000002,14.940747
2020-02-10,000420,buy,3700.0,13.740687000000001,15.25216257
2020-02-10,000572,buy,5000.0,10.2705135,15.405770249999998
2020-02-17,300526,sell,400.0,126.71,68.4234
2020-02-17,002711,sell,4800.0,11.08,71.7984
2020-02-17,002756,sell,1100.0,45.7,67.86449999999999
2020-02-17,300151,sell,700.0,61.25,57.881249999999994
2020-02-17,300182,sell,200.0,176.69,47.7063
2020-02-17,603203,sell,900.0,54.33,66.01095
2020-02-17,603825,sell,1300.0,37.84,66.4092
2020-02-17,603938,sell,1900.0,26.66,68.3829
2020-02-17,688016,sell,200.0,162.35,43.8345
2020-02-17,300031,sell,400.0,111.01,59.94539999999999
2020-02-17,300224,sell,1200.0,43.66,70.72919999999999
2020-02-17,603337,sell,1000.0,49.22,66.447
2020-02-17,000007,sell,400.0,116.86,63.1044
2020-02-17,000020,sell,2900.0,16.69,65.34135
2020-02-17,000078,sell,300.0,106.95,43.31475
2020-02-17,000156,sell,2500.0,19.56,66.015
2020-02-17,000420,sell,3700.0,12.31,61.48844999999999
2020-02-17,000572,sell,5000.0,11.13,75.12750000000001
2020-02-17,000403,buy,300.0,167.1783585,15.046052265
2020-02-17,000504,buy,2400.0,21.021051000000003,15.135156720000001
2020-02-17,000545,buy,3300.0,15.450772500000001,15.296264775
2020-02-17,000609,buy,1500.0,32.611630500000004,14.675233725
2020-02-17,000728,buy,2400.0,21.241062,15.293564639999998
2020-02-17,000876,buy,100.0,345.7072845,10.371218535
2020-02-17,000931,buy,4400.0,11.540577,15.23356164
2020-02-17,001914,buy,300.0,161.66808300000002,14.55012747
2020-02-17,002101,buy,1600.0,31.131556500000002,14.943147119999999
2020-02-17,002136,buy,3300.0,15.400770000000001,15.2467623
2020-02-17,002145,buy,3800.0,13.170658500000002,15.01455069
2020-02-17,002151,buy,300.0,160.7180355,14.464623195
2020-02-17,002536,buy,1700.0,28.651432500000002,14.612230575
2020-02-17,002582,buy,1300.0,38.63193150000001,15.066453285000001
2020-02-17,002601,buy,300.0,145.05725250000003,13.055152725000001
2020-02-17,002851,buy,900.0,54.572728500000004,14.734636694999999
2020-02-17,300049,buy,1600.0,30.601530000000004,14.6887344
2020-02-17,300397,buy,500.0,89.53447650000001,13.430171475
2020-02-24,001914,sell,300.0,164.05,66.44024999999999
2020-02-24,000403,sell,300.0,173.84,70.40520000000001
2020-02-24,000504,sell,2400.0,21.02,68.1048
2020-02-24,000545,sell,3300.0,15.35,68.38425000000001
2020-02-24,000609,sell,1500.0,31.47,63.726749999999996
2020-02-24,000728,sell,2400.0,22.85,74.034
2020-02-24,000876,sell,100.0,346.77,46.81394999999999
2020-02-24,000931,sell,4400.0,12.79,75.97259999999999
2020-02-24,002101,sell,1600.0,33.57,72.51119999999999
2020-02-24,002136,sell,3300.0,16.3,72.61649999999999
2020-02-24,002145,sell,3800.0,13.32,68.3316
2020-02-24,002151,sell,300.0,174.95,70.85475
2020-02-24,002536,sell,1700.0,30.45,69.88275
2020-02-24,002582,sell,1300.0,50.91,89.34705
2020-02-24,002601,sell,300.0,144.14,58.37669999999999
2020-02-24,002851,sell,900.0,58.89,71.55134999999999
2020-02-24,300049,sell,1600.0,30.67,66.24719999999999
2020-02-24,300397,sell,500.0,110.33,74.47275
2020-02-24,002351,buy,500.0,92.024601,13.80369015
2020-02-24,002520,buy,700.0,66.6933345,14.005600245
2020-02-24,002831,buy,700.0,66.01330050000001,13.862793105000002
2020-02-24,300093,buy,2700.0,19.030951500000004,15.415070715000002
2020-02-24,300487,buy,400.0,105.225261,12.62703132
2020-02-24,300489,buy,900.0,56.122806000000004,15.15315762
2020-02-24,300757,buy,900.0,53.81269050000001,14.529426435000001
2020-02-24,600468,buy,1000.0,47.092354500000006,14.127706350000002
2020-02-24,600640,buy,200.0,187.86939300000003,11.27216358
2020-02-24,603037,buy,1700.0,28.921446000000003,14.749937460000002
2020-02-24,603379,buy,1200.0,41.5320765,14.95154754
2020-02-24,603507,buy,1900.0,26.721336,15.23116152
2020-02-24,000008,buy,400.0,105.785289,12.694234680000001
2020-02-24,000021,buy,100.0,265.71328500000004,7.97139855
2020-02-24,000066,buy,300.0,150.44752200000002,13.540276980000002
2020-02-24,000506,buy,5800.0,8.7104355,15.156157770000002
2020-02-24,000587,buy,2000.0,25.4912745,15.294764699999998
2020-02-24,000697,buy,1300.0,38.721936,15.101555039999997
2020-02-24,000738,buy,1900.0,26.031301500000005,14.837841855000002
2020-02-24,000801,buy,600.0,79.04395200000002,14.227911360000002
2020-03-02,002351,sell,500.0,83.02,56.0385
2020-03-02,002520,sell,700.0,61.22,57.8529
2020-03-02,002831,sell,700.0,57.22,54.0729
2020-03-02,300093,sell,2700.0,19.51,71.11395
2020-03-02,300487,sell,400.0,101.22,54.6588
2020-03-02,300489,sell,900.0,54.7,66.4605
2020-03-02,300757,sell,900.0,50.69,61.58835
2020-03-02,600468,sell,1000.0,48.63,65.6505
2020-03-02,600640,sell,200.0,167.82,45.31139999999999
2020-03-02,603037,sell,1700.0,26.24,60.2208
2020-03-02,603379,sell,1200.0,33.03,53.508599999999994
2020-03-02,603507,sell,1900.0,24.85,63.74025
2020-03-02,000008,sell,400.0,99.36,53.6544
2020-03-02,000021,sell,100.0,220.59,29.77965
2020-03-02,000066,sell,300.0,135.05,54.69525
2020-03-02,000506,sell,5800.0,8.29,64.91069999999999
2020-03-02,000587,sell,2000.0,22.98,62.046
2020-03-02,000697,sell,1300.0,41.65,73.09575
2020-03-02,000738,sell,1900.0,24.32,62.3808
2020-03-02,000801,sell,600.0,83.15,67.3515
2020-03-02,000420,buy,3100.0,15.380769000000003,14.304115170000001
2020-03-02,000703,buy,500.0,93.26466300000001,13.989699450000002
2020-03-02,000949,buy,2300.0,20.611030500000002,14.221611045
2020-03-02,002165,buy,1300.0,36.181809,14.110905509999998
2020-03-02,002221,buy,1000.0,45.31226550000001,13.593679650000002
2020-03-02,002246,buy,3200.0,15.120756,14.51592576
2020-03-02,002760,buy,2500.0,18.920946000000004,14.190709500000002
2020-03-02,002763,buy,2800.0,16.940847,14.230311480000001
2020-03-02,002768,buy,500.0,87.29436450000001,13.094154675
2020-03-02,002845,buy,1000.0,44.52222600000001,13.356667800000002
2020-03-02,300109,buy,500.0,85.68428400000002,12.852642600000001
2020-03-02,300453,buy,1300.0,34.981749,13.642882109999999
2020-03-02,300644,buy,1500.0,32.0516025,14.423221125
2020-03-02,600448,buy,4400.0,10.9505475,14.454722700000001
2020-03-02,600537,buy,3200.0,14.710735500000002,14.122306080000001
2020-03-02,600773,buy,1200.0,39.3319665,14.159507939999997
2020-03-02,600868,buy,300.0,146.6773335,13.200960014999998
2020-03-02,603518,buy,3900.0,12.360618,14.46192306
2020-03-02,688026,buy,500.0,86.9943495,13.049152424999999
2020-03-02,688399,buy,500.0,95.104755,14.265713249999997
2020-03-09,000420,sell,3100.0,18.33,76.71104999999999
2020-03-09,000703,sell,500.0,92.02,62.113499999999995
2020-03-09,002165,sell,1300.0,39.07,68.56785
2020-03-09,002221,sell,1000.0,49.59,66.9465
2020-03-09,002246,sell,3200.0,15.5,66.96000000000001
2020-03-09,002760,sell,2500.0,19.35,65.30624999999999
2020-03-09,002763,sell,2800.0,18.07,68.3046
2020-03-09,002768,sell,500.0,139.85,94.39874999999999
2020-03-09,002845,sell,1000.0,45.4,61.29
2020-03-09,300109,sell,500.0,84.31,56.90925
2020-03-09,300453,sell,1300.0,38.56,67.6728
2020-03-09,300644,sell,1500.0,45.81,92.76525
2020-03-09,600448,sell,4400.0,14.27,84.76379999999999
2020-03-09,600537,sell,3200.0,15.11,65.2752
2020-03-09,600773,sell,1200.0,36.72,59.4864
2020-03-09,600868,sell,300.0,151.31,61.28055
2020-03-09,688026,sell,500.0,98.0,66.14999999999999
2020-03-09,688399,sell,500.0,89.4,60.345
2020-03-09,000553,buy,1000.0,48.952447500000005,14.68573425
2020-03-09,000637,buy,500.0,97.12485600000001,14.568728400000001
2020-03-09,000708,buy,1000.0,50.95254750000001,15.285764250000001
2020-03-09,000859,buy,2200.0,23.981199000000004,15.827591340000001
2020-03-09,000949,buy,2400.0,21.481074000000003,15.46637328
2020-03-09,002351,buy,600.0,85.744287,15.43397166
2020-03-09,002382,buy,400.0,118.90594500000002,14.2687134
2020-03-09,002685,buy,2600.0,20.481024,15.975198719999998
2020-03-09,300110,buy,2100.0,25.261263000000003,15.91459569
2020-03-09,300686,buy,1200.0,44.262213,15.93439668
2020-03-09,600630,buy,2900.0,18.170908500000003,15.808690395000001
2020-03-09,600688,buy,3900.0,13.6706835,15.994699695
2020-03-09,603238,buy,1700.0,30.731536500000004,15.673083615000001
2020-03-09,603518,buy,3600.0,14.470723500000002,15.62838138
2020-03-09,603633,buy,2400.0,22.081104,15.898394879999998
2020-03-09,000010,buy,1300.0,39.59197950000001,15.440872005000003
2020-03-09,000017,buy,4000.0,13.050652500000002,15.660783
2020-03-09,000513,buy,100.0,276.8438415,8.305315245
2020-03-09,000525,buy,600.0,81.18405900000002,14.613130620000002
2020-03-16,000949,sell,2400.0,19.27,62.434799999999996
2020-03-16,603518,sell,3600.0,11.64,56.5704
2020-03-16,000553,sell,1000.0,51.9,70.065
2020-03-16,000637,sell,500.0,83.11,56.09925
2020-03-16,000708,sell,1000.0,46.47,62.7345
2020-03-16,000859,sell,2200.0,20.61,61.21169999999999
2020-03-16,002351,sell,600.0,77.7,62.937
2020-03-16,002382,sell,400.0,110.2,59.507999999999996
2020-03-16,002685,sell,2600.0,17.8,62.477999999999994
2020-03-16,300110,sell,2100.0,22.18,62.88029999999999
2020-03-16,300686,sell,1200.0,40.37,65.3994
2020-03-16,600630,sell,2900.0,15.32,59.9778
2020-03-16,600688,sell,3900.0,12.95,68.18175
2020-03-16,603238,sell,1700.0,25.08,57.5586
2020-03-16,603633,sell,2400.0,19.83,64.24919999999999
2020-03-16,000010,sell,1300.0,38.13,66.91815
2020-03-16,000017,sell,4000.0,16.34,88.23599999999999
2020-03-16,000513,sell,100.0,262.29,35.409150000000004
2020-03-16,000525,sell,600.0,84.5,68.445
2020-03-16,000400,buy,300.0,119.76598800000002,10.778938920000002
2020-03-16,000526,buy,400.0,111.2755635,13.35306762
2020-03-16,000797,buy,1700.0,26.141307000000005,13.332066570000002
2020-03-16,002013,buy,100.0,225.12125550000005,6.753637665
2020-03-16,002067,buy,4100.0,10.760538,13.23546174
2020-03-16,002200,buy,3400.0,12.900645000000003,13.158657900000001
2020-03-16,002339,buy,1100.0,39.85199250000001,13.151157525000002
2020-03-16,002431,buy,1400.0,31.701585,13.3146657
2020-03-16,002451,buy,1400.0,30.441522000000006,12.78543924
2020-03-16,002539,buy,1500.0,28.851442500000005,12.983149125
2020-03-16,002873,buy,1200.0,34.841742,12.54302712
2020-03-16,300105,buy,1500.0,29.221461,13.14965745
2020-03-16,300215,buy,300.0,146.20731,13.158657899999998
2020-03-16,300407,buy,1100.0,40.40202,13.3326666
2020-03-16,600089,buy,100.0,324.2362110000001,9.72708633
2020-03-16,600158,buy,700.0,62.803140000000006,13.1886594
2020-03-16,600189,buy,4200.0,10.540527,13.281064019999999
2020-03-16,600192,buy,4800.0,9.090454500000002,13.090254480000002
2020-03-16,600211,buy,700.0,60.4130205,12.686734305
2020-03-16,600246,buy,600.0,63.963198000000006,11.513375640000001
2020-03-23,000400,sell,300.0,100.35,40.641749999999995
2020-03-23,000797,sell,1700.0,20.94,48.0573
2020-03-23,002013,sell,100.0,198.05,26.736749999999997
2020-03-23,002067,sell,4100.0,8.65,47.87774999999999
2020-03-23,002431,sell,1400.0,27.47,51.918299999999995
2020-03-23,002451,sell,1400.0,30.74,58.0986
2020-03-23,002539,sell,1500.0,28.8,58.31999999999999
2020-03-23,002873,sell,1200.0,39.25,63.584999999999994
2020-03-23,300105,sell,1500.0,29.05,58.82625
2020-03-23,300215,sell,300.0,143.0,57.915
2020-03-23,300407,sell,1100.0,39.08,58.0338
2020-03-23,600089,sell,100.0,290.76,39.2526
2020-03-23,600158,sell,700.0,56.98,53.8461
2020-03-23,600189,sell,4200.0,8.75,49.6125
2020-03-23,600192,sell,4800.0,8.61,55.7928
2020-03-23,600211,sell,700.0,52.2,49.32899999999999
2020-03-23,600246,sell,600.0,60.52,49.0212
2020-03-23,300528,buy,4500.0,9.220461000000002,12.447622350000001
2020-03-23,600965,buy,2600.0,15.660783000000002,12.215410740000001
2020-03-23,601882,buy,5800.0,7.260363000000001,12.63303162
2020-03-23,603331,buy,2200.0,18.7909395,12.402020069999999
2020-03-23,000403,buy,200.0,177.96889800000002,10.678133879999999
2020-03-23,000526,buy,300.0,117.90589500000002,10.611530550000001
2020-03-23,000681,buy,500.0,82.504125,12.37561875
2020-03-23,000888,buy,1100.0,37.181859,12.270013469999999
2020-03-23,002118,buy,600.0,67.67338350000001,12.181209030000002
2020-03-23,002200,buy,3300.0,12.740637000000001,12.61323063
2020-03-23,002233,buy,1400.0,30.051502500000005,12.62163105
2020-03-23,002272,buy,2300.0,17.900895000000002,12.35161755
2020-03-23,002317,buy,300.0,123.09615450000001,11.078653905000001
2020-03-23,002339,buy,900.0,44.42222100000001,11.993999670000001
2020-03-23,002533,buy,1500.0,26.511325500000005,11.930096475000001
2020-03-23,002541,buy,800.0,50.0525025,12.012600599999999
2020-03-23,002585,buy,1900.0,21.121056000000003,12.03900192
2020-03-30,000526,sell,300.0,102.84,41.6502
2020-03-30,002200,sell,3300.0,12.13,54.03915
2020-03-30,002339,sell,900.0,36.83,44.74845
2020-03-30,300528,sell,4500.0,8.04,48.84299999999999
2020-03-30,600965,sell,2600.0,16.05,56.335499999999996
2020-03-30,601882,sell,5800.0,7.46,58.4118
2020-03-30,603331,sell,2200.0,18.16,53.935199999999995
2020-03-30,000403,sell,200.0,185.85,50.1795
2020-03-30,000681,sell,500.0,79.45,53.62875
2020-03-30,000888,sell,1100.0,38.75,57.543749999999996
2020-03-30,002118,sell,600.0,67.43,54.618300000000005
2020-03-30,002233,sell,1400.0,30.65,57.92849999999999
2020-03-30,002272,sell,2300.0,15.26,47.382299999999994
2020-03-30,002317,sell,300.0,121.38,49.1589
2020-03-30,002533,sell,1500.0,24.4,49.41
2020-03-30,002541,sell,800.0,46.96,50.7168
2020-03-30,002585,sell,1900.0,19.29,49.478849999999994
2020-03-30,000498,buy,2200.0,14.620731000000001,9.64968246
2020-03-30,000779,buy,1300.0,25.671283500000005,10.011800565000001
2020-03-30,002060,buy,2900.0,11.430571500000001,9.944597204999999
2020-03-30,002193,buy,2000.0,16.190809500000004,9.714485700000001
2020-03-30,002263,buy,3700.0,9.050452500000002,10.046002275000003
2020-03-30,002293,buy,500.0,59.902995000000004,8.98544925
2020-03-30,002327,buy,500.0,65.3932695,9.808990425
2020-03-30,002375,buy,700.0,41.93209650000001,8.805740265
2020-03-30,002457,buy,1600.0,20.4710235,9.82609128
2020-03-30,002480,buy,1800.0,18.540927,10.012100579999998
2020-03-30,002494,buy,2400.0,13.930696500000002,10.030101479999999
2020-03-30,002671,buy,1800.0,18.2309115,9.84469221
2020-03-30,002761,buy,1200.0,26.571328500000003,9.56567826
2020-03-30,002762,buy,1100.0,30.061503000000002,9.920295990000001
2020-03-30,300106,buy,3800.0,8.700435,9.918495900000002
2020-03-30,300126,buy,1400.0,22.641132000000002,9.50927544
2020-03-30,300150,buy,1300.0,25.041252,9.76608828
2020-03-30,300218,buy,1900.0,17.2708635,9.844392195
2020-03-30,300608,buy,700.0,46.34231700000001,9.73188657
2020-03-30,300635,buy,1000.0,32.241612,9.672483600000001
2020-04-07,000498,sell,2200.0,14.03,41.6691
2020-04-07,000779,sell,1300.0,24.11,42.31305
2020-04-07,002060,sell,2900.0,11.5,45.022499999999994
2020-04-07,002193,sell,2000.0,14.59,39.393
2020-04-07,002263,sell,3700.0,9.31,46.503449999999994
2020-04-07,002293,sell,500.0,60.67,40.95225
2020-04-07,002327,sell,500.0,67.01,45.23175
2020-04-07,002375,sell,700.0,41.69,39.39705
2020-04-07,002457,sell,1600.0,19.87,42.9192
2020-04-07,002480,sell,1800.0,19.06,46.3158
2020-04-07,002494,sell,2400.0,13.7,44.388
2020-04-07,002671,sell,1800.0,18.43,44.7849
2020-04-07,002761,sell,1200.0,26.28,42.5736
2020-04-07,002762,sell,1100.0,28.66,42.5601
2020-04-07,300106,sell,3800.0,9.98,51.197399999999995
2020-04-07,300126,sell,1400.0,20.8,39.312000000000005
2020-04-07,300150,sell,1300.0,23.36,40.9968
2020-04-07,300218,sell,1900.0,16.97,43.52804999999999
2020-04-07,300608,sell,700.0,40.98,38.726099999999995
2020-04-07,300635,sell,1000.0,33.12,44.711999999999996
2020-04-07,000038,buy,1100.0,28.711435500000004,9.474773715
2020-04-07,000702,buy,2100.0,15.140757000000002,9.53867691
2020-04-07,000908,buy,2600.0,12.490624500000001,9.74268711
2020-04-07,002020,buy,300.0,95.91479550000001,8.632331595
2020-04-07,002495,buy,1000.0,30.2915145,9.08745435
2020-04-07,002550,buy,700.0,44.8722435,9.423171135
2020-04-07,002584,buy,1600.0,20.141007000000002,9.66768336
2020-04-07,002822,buy,1500.0,21.061053,9.47747385
2020-04-07,600506,buy,2500.0,13.000650000000002,9.7504875
2020-04-07,601606,buy,3500.0,9.340467,9.807490349999998
2020-04-07,603027,buy,400.0,78.0039,9.360468
2020-04-07,603223,buy,1600.0,19.9909995,9.59567976
2020-04-07,603309,buy,700.0,41.502075000000005,8.715435750000001
2020-04-07,603669,buy,1400.0,23.111155500000002,9.70668531
2020-04-07,000429,buy,1500.0,20.781039000000003,9.35146755
2020-04-07,000505,buy,800.0,40.0120005,9.602880119999998
2020-04-07,000531,buy,400.0,67.6333815,8.116005779999998
2020-04-07,000639,buy,400.0,67.303365,8.0764038
2020-04-13,000038,sell,1100.0,27.88,41.4018
2020-04-13,000702,sell,2100.0,14.93,42.32655
2020-04-13,000908,sell,2600.0,15.4,54.054
2020-04-13,002020,sell,300.0,98.56,39.9168
2020-04-13,002495,sell,1000.0,28.13,37.9755
2020-04-13,002550,sell,700.0,45.27,42.780150000000006
2020-04-13,002584,sell,1600.0,20.62,44.5392
2020-04-13,002822,sell,1500.0,20.36,41.229
2020-04-13,600506,sell,2500.0,12.43,41.95125
2020-04-13,601606,sell,3500.0,9.88,46.683
2020-04-13,603027,sell,400.0,75.34,40.6836
2020-04-13,603223,sell,1600.0,19.97,43.1352
2020-04-13,603309,sell,700.0,41.26,38.9907
2020-04-13,603669,sell,1400.0,24.03,45.4167
2020-04-13,000429,sell,1500.0,21.38,43.29449999999999
2020-04-13,000505,sell,800.0,43.8,47.304
2020-04-13,000531,sell,400.0,69.11,37.319399999999995
2020-04-13,000639,sell,400.0,64.42,34.7868
2020-04-13,000507,buy,1100.0,27.921396000000005,9.214060680000001
2020-04-13,000779,buy,1200.0,27.301365000000004,9.8284914
2020-04-13,000989,buy,900.0,34.34171700000001,9.272263590000001
2020-04-13,002040,buy,1800.0,18.420921000000003,9.947297340000002
2020-04-13,002136,buy,1800.0,18.280914000000003,9.87169356
2020-04-13,002311,buy,100.0,271.6035795,8.148107385
2020-04-13,002370,buy,1500.0,21.4310715,9.643982175
2020-04-13,002412,buy,500.0,66.70333500000001,10.00550025
2020-04-13,002508,buy,100.0,182.16910800000002,5.46507324
2020-04-13,002693,buy,1500.0,21.1310565,9.508975425
2020-04-13,002760,buy,1700.0,18.970948500000002,9.675183735000001
2020-04-13,002818,buy,1400.0,22.821141000000004,9.584879220000001
2020-04-13,002941,buy,2100.0,15.660783000000002,9.866293290000002
2020-04-13,300174,buy,500.0,61.63308150000001,9.244962225
2020-04-13,300262,buy,800.0,37.641882,9.03405168
