Warning: truncated output (original token count: 28163)
Total output lines: 1213

date,cash,market_value,positions,return,drawdown
2023-11-24,52596.278498104606,109595.2784981046,14,-0.010937909643009003,-0.8962933271160296
2023-11-27,33437.925709199626,110374.92570919963,18,0.007113875905780942,-0.8955555707145316
2023-11-28,33437.925709199626,109894.92570919963,18,-0.0043488137991107845,-0.8960097800898486
2023-11-29,33437.925709199626,109992.92570919963,18,0.000891760919510709,-0.8959170456757214
2023-11-30,33437.925709199626,111218.92570919963,18,0.011146171375069347,-0.8947569192295994
2023-12-01,33437.925709199626,110586.92570919963,18,-0.005682486105399676,-0.8953549615737667
2023-12-04,52064.39654258962,110041.39654258962,13,-0.004933034923536472,-0.8958711792028982
2023-12-05,52064.39654258962,108990.39654258962,13,-0.009550951124045692,-0.8968657084809357
2023-12-06,52064.39654258962,109243.39654258962,13,0.0023213054363109276,-0.8966263022893625
2023-12-07,52064.39654258962,109354.39654258962,13,0.001016079722097718,-0.8965212663713205
2023-12-08,52064.39654258962,108171.39654258962,13,-0.010818037842120654,-0.8976407032275702
2023-12-11,69598.53231841963,108684.53231841963,9,0.0047437288620746365,-0.8971551384771691
2023-12-12,69598.53231841963,109149.53231841963,9,0.004278437695601989,-0.8967151231448309
2023-12-13,69598.53231841963,109183.53231841963,9,0.00031149927331619587,-0.8966829499807459
2023-12-14,69598.53231841963,108780.53231841963,9,-0.003691032809093442,-0.8970642966021057
2023-12-15,69598.53231841963,108860.53231841963,9,0.0007354257080285365,-0.896988595039553
2023-12-18,49285.39053196464,106867.39053196463,14,-0.018309131362916897,-0.8988746443848524
2023-12-19,49285.39053196464,106417.39053196463,14,-0.0042108261253501755,-0.899300465674212
2023-12-20,49285.39053196464,105956.39053196463,14,-0.004331998724038666,-0.8997366959284225
2023-12-21,49285.39053196464,106614.39053196463,14,0.006210102068374024,-0.8991140505764257
2023-12-22,49285.39053196464,104035.39053196463,14,-0.02418998023748753,-0.9015544796992221
2023-12-25,40737.54774443466,103921.54774443466,15,-0.0010942698147990981,-0.9016622056604895
2023-12-26,40737.54774443466,102459.54774443466,15,-0.01406830471381515,-0.9030456517161422
2023-12-27,40737.54774443466,102039.54774443466,15,-0.004099178741717724,-0.9034430849195445
2023-12-28,40737.54774443466,102356.54774443466,15,0.0031066386220561792,-0.903143117477929
2023-12-29,40737.54774443466,102945.54774443466,15,0.0057543949359315505,-0.9025857647236338
2024-01-02,53067.81479488467,102630.81479488467,13,-0.0030572759720636222,-0.9028835869244812
2024-01-03,53067.81479488467,101755.81479488467,13,-0.008525704504526721,-0.9037115727649027
2024-01-04,53067.81479488467,101580.81479488467,13,-0.0017198034368134385,-0.903877169932987
2024-01-05,53067.81479488467,100629.81479488467,13,-0.009362004054803919,-0.9047770722578335
2024-01-08,38341.08401404465,98656.08401404465,15,-0.01961377733689673,-0.9066447535599358
2024-01-09,38341.08401404465,97589.08401404465,15,-0.010815349206928837,-0.907654423150484
2024-01-10,38341.08401404465,96863.08401404465,15,-0.007439356638448635,-0.9083414148306508
2024-01-11,38341.08401404465,97980.08401404465,15,0.011531741027758668,-0.907284431763507
2024-01-12,38341.08401404465,97592.08401404465,15,-0.003959988439532047,-0.9076515843418882
2024-01-15,51704.53308127464,97704.53308127464,12,0.0011522355359663283,-0.9075451772156767
2024-01-16,51704.53308127464,98074.53308127464,12,0.0037869276719455502,-0.90719505748887
2024-01-17,51704.53308127464,98038.53308127464,12,-0.0003670677684508572,-0.9072291231920188
2024-01-18,51704.53308127464,98468.53308127464,12,0.0043860305380489795,-0.9068222272932974
2024-01-19,51704.53308127464,98545.53308127464,12,0.0007819756991449545,-0.9067493645393403
2024-01-22,36397.42004896464,97280.42004896465,16,-0.012837852642865077,-0.9079465024562378
2024-01-23,36397.42004896464,97837.42004896465,16,0.0057257154082974715,-0.9074194303269638
2024-01-24,36397.42004896464,98240.42004896465,16,0.004119078362842199,-0.907038083705604
2024-01-25,36397.42004896464,98792.42004896465,16,0.005618868483307393,-0.9065157429239895
2024-01-26,36397.42004896464,97856.42004896465,16,-0.009474411088786883,-0.9074014512058575
2024-01-29,34447.825154099606,96735.82515409961,17,-0.011451419276367503,-0.9084618360124824
2024-01-30,34447.825154099606,94102.82515409961,17,-0.02721845806148493,-0.910953363690002
2024-01-31,34447.825154099606,91000.82515409961,17,-0.032963941251713424,-0.9138886917779875
2024-02-01,34447.825154099606,89042.82515409961,17,-0.021516288414795692,-0.9157414875214677
2024-02-02,34447.825154099606,88553.82515409961,17,-0.005491739498985182,-0.9162042133225717
2024-02-05,54208.1049105846,86182.1049105846,9,-0.026782809657152518,-0.9184484999272247
2024-02-06,54208.1049105846,86171.1049105846,9,-0.0001276367061515682,-0.9184589088920756
2024-02-07,54208.1049105846,85228.1049105846,9,-0.010943343490587787,-0.919351241060667
2024-02-08,54208.1049105846,86078.1049105846,9,0.0099732359518232,-0.9185469119585433
2024-02-19,54208.1049105846,87126.1049105846,9,0.012174989227384136,-0.9175552214891014
2024-02-20,54208.1049105846,87991.1049105846,9,0.009928138080862459,-0.9167366983439991
2024-02-21,54208.1049105846,87816.1049105846,9,-0.001988837396437182,-0.9169022955120834
2024-02-22,54208.1049105846,88488.1049105846,9,0.007652354891898749,-0.9162664023866397
2024-02-23,54208.1049105846,88939.1049105846,9,0.005096730237987623,-0.9158396348277482
2024-02-26,45542.177661684604,88679.1776616846,12,-0.002922530524242628,-0.9160855960638955
2024-02-27,45542.177661684604,89329.1776616846,12,0.007329792823291381,-0.9154705208681538
2024-02-28,45542.177661684604,88149.1776616846,12,-0.013209569716056246,-0.9165871189158079
2024-02-29,45542.177661684604,89626.1776616846,12,0.01675568665732441,-0.9151894788171765
2024-03-01,45542.177661684604,90332.1776616846,12,0.007877162882756972,-0.914521412527648
2024-03-04,41882.0373295496,90929.03732954961,14,0.006607387127324449,-0.9139566224091212
2024-03-05,41882.0373295496,90591.03732954961,14,-0.0037171844102451557,-0.9142764615109069
2024-03-06,41882.0373295496,90696.03732954961,14,0.0011590550577098568,-0.9141771032100563
2024-03-07,41882.0373295496,90214.03732954961,14,-0.0053144549000373464,-0.914633205124437
2024-03-08,41882.0373295496,90252.03732954961,14,0.0004212204788174301,-0.9145972468822244
2024-03-11,35374.84166014463,90675.84166014462,15,0.004695786855730688,-0.9141962137566908
2024-03-12,35374.84166014463,90657.84166014462,15,-0.00019850932365717,-0.9142132466082652
2024-03-13,35374.84166014463,91060.84166014462,15,0.004445285621410999,-0.9138318999869054
2024-03-14,35374.84166014463,91027.84166014462,15,-0.0003623950690370137,-0.9138631268814583
2024-03-15,35374.84166014463,91141.84166014462,15,0.0012523640890620413,-0.9137552521548207
2024-03-18,32055.79662430463,91733.79662430462,17,0.006494876045705977,-0.913195103207973
2024-03-19,32055.79662430463,91997.79662430462,17,0.0028778924422065977,-0.9129452880515487
2024-03-20,32055.79662430463,92501.79662430462,17,0.005478392075608074,-0.9124683682074659
2024-03-21,32055.79662430463,92906.79662430462,17,0.004378293338938022,-0.9120851290470423
2024-03-22,32055.79662430463,92144.79662430462,17,-0.008201768091104955,-0.9128061864303579
2024-03-25,41876.67552668964,92098.67552668965,13,-0.0005005285084411781,-0.9128498294198092
2024-03-26,41876.67552668964,92918.67552668965,13,0.008903493946146535,-0.9120738884036429
2024-03-27,41876.67552668964,90858.67552668965,13,-0.02216992427327802,-0.9140232036393778
2024-03-28,41876.67552668964,91456.67552668965,13,0.0065816499804065565,-0.9134573344592956
2024-03-29,41876.67552668964,91272.67552668965,13,-0.0020118815705946202,-0.9136314480531671
2024-04-01,63833.60726795465,92115.60726795465,7,0.009235313158082237,-0.912833807428928
2024-04-02,63833.60726795465,92309.60726795465,7,0.002106049189207093,-0.9126502311397374
2024-04-03,63833.60726795465,92093.60726795465,7,-0.0023399514567643553,-0.91285462535863
2024-04-08,63833.60726795465,90991.60726795465,7,-0.011966085732678877,-0.913897414382795
2024-04-09,63833.60726795465,90577.60726795465,7,-0.004549870174079262,-0.9142891699690059
2024-04-10,63833.60726795465,90424.60726795465,7,-0.0016891592151179191,-0.9144339492073881
2024-04-11,63833.60726795465,90227.60726795465,7,-0.0021786105126918587,-0.9146203643051745
2024-04-12,63833.60726795465,89986.60726795465,7,-0.0026710228420918636,-0.9148484152623648
2024-04-15,40658.620225004655,89208.62022500465,15,-0.008645587010891242,-0.9155846006973293
2024-04-16,40658.620225004655,87555.62022500465,15,-0.018529599447124623,-0.9171487842335768
2024-04-17,40658.620225004655,89664.62022500465,15,0.02408754566046345,-0.9151531017907782
2024-04-18,40658.620225004655,89676.62022500465,15,0.00013383205070049975,-0.9151417465563954
2024-04-19,40658.620225004655,90012.62022500465,15,0.0037467959782266913,-0.9148237999936735
2024-04-22,39265.97352135969,88008.97352135969,14,-0.022259619802605934,-0.916719789822045
2024-04-23,39265.97352135969,87214.97352135969,14,-0.009021807302493912,-0.9174711278303818
2024-04-24,39265.97352135969,87735.97352135969,14,0.005973744862427743,-0.9169781214042565
2024-04-25,39265.97352135969,88526.97352135969,14,0.009015686134803413,-0.9162296222045155
2024-04-26,39265.97352135969,88054.97352135969,14,-0.005331708305673866,-0.9166762614235772
2024-04-29,45946.47540043468,87938.47540043469,11,-0.0013230157964528866,-0.9167865000459333
2024-04-30,45946.47540043468,87471.47540043469,11,-0.005310531003334784,-0.9172284079173354
2024-05-06,45946.47540043468,87663.47540043469,11,0.0021950012746561054,-0.9170467241672086
2024-05-07,45946.47540043468,87479.47540043469,11,-0.0020989357216276705,-0.9172208377610801
2024-05-08,45946.47540043468,86907.47540043469,11,-0.006538676613933592,-0.9177621039333327
2024-05-09,45946.47540043468,87222.47540043469,11,0.003624544362249793,-0.917464029030781
2024-05-10,45946.47540043468,87332.47540043469,11,0.0012611428361211097,-0.9173599393822709
2024-05-13,33598.05539758968,87349.05539758968,16,0.0001898491606813213,-0.917344250236124
2024-05-14,33598.05539758968,87342.05539758968,16,-8.01382449774346e-05,-0.9173508741228473
2024-05-15,33598.05539758968,87294.05539758968,16,-0.0005495634351802003,-0.917396295060379
2024-05-16,33598.05539758968,86682.05539758968,16,-0.00701078667055377,-0.9179754120139081
2024-05-17,33598.05539758968,86974.05539758968,16,0.003368632627141377,-0.9176991013105903
2024-05-20,53508.091853714664,86544.09185371466,9,-0.0049435839447694585,-0.9181059627119914
2024-05-21,53508.091853714664,86145.09185371466,9,-0.004610366709658531,-0.9184835242552235
2024-05-22,53508.091853714664,86447.09185371466,9,0.003505713366849017,-0.9181977508565866
2024-05-23,53508.091853714664,86123.09185371466,9,-0.003747957196157281,-0.9185043421849255
2024-05-24,53508.091853714664,85518.09185371466,9,-0.007024829078682293,-0.9190768352517312
2024-05-27,25731.04920852967,85463.04920852967,17,-0.000643637433809241,-0.9191289204298255
2024-05-28,25731.04920852967,86611.04920852967,17,0.013432705837570502,-0.9180426030071926
2024-05-29,25731.04920852967,86629.04920852967,17,0.00020782567772226201,-0.9180255701556183
2024-05-30,25731.04920852967,84265.04920852967,17,-0.027288767700883843,-0.920262551329054
2024-05-31,25731.04920852967,84622.04920852967,17,0.004236631953024039,-0.919924733106162
2024-06-03,44217.35456194964,84321.35456194964,13,-0.0035533841285152468,-0.9202092712886292
2024-06-04,44217.35456194964,84303.35456194964,13,-0.00021346905648644832,-0.9202263041402036
2024-06-05,44217.35456194964,83040.35456194964,13,-0.014981610240336174,-0.9214214425590062
2024-06-06,44217.35456194964,81354.35456194964,13,-0.020303381517262298,-0.9230168529898068
2024-06-07,44217.35456194964,81581.35456194964,13,0.0027902624416638044,-0.9228020498060632
2024-06-11,53215.585342474624,81021.58534247463,9,-0.006861484740976476,-0.9233317423633536
2024-06-12,53215.585342474624,78872.58534247463,9,-0.02652379598493748,-0.9253652755874285
2024-06-13,53215.585342474624,80824.58534247463,9,0.024748776669665018,-0.9235181574611399
2024-06-14,53215.585342474624,80577.58534247463,9,-0.003056000831348493,-0.9237518860355216
2024-06-17,37872.805853459606,80343.8058534596,13,-0.002901296781498308,-0.9239731044431622
2024-06-18,37872.805853459606,81233.8058534596,13,0.011077394088391701,-0.9231309245597621
2024-06-19,37872.805853459606,81559.8058534596,13,0.004013107555099538,-0.9228224406923593
2024-06-20,37872.805853459606,80777.8058534596,13,-0.009588056173221338,-0.9235624234663131
2024-06-21,37872.805853459606,80323.8058534596,13,-0.005620355680663214,-0.9239920298338004
2024-06-24,43297.8083512946,80924.8083512946,11,0.007482246283641691,-0.9234233194814971
2024-06-25,43297.8083512946,80959.8083512946,11,0.0004325002519383059,-0.9233902000478803
2024-06-26,43297.8083512946,82336.8083512946,11,0.01700843947190478,-0.92208718690244
2024-06-27,43297.8083512946,80944.8083512946,11,-0.016906169037557928,-0.923404394090859
2024-06-28,43297.8083512946,79973.8083512946,11,-0.011995828018838806,-0.9243232218063437
2024-07-01,40432.7923618996,80732.7923618996,12,0.009490407250221988,-0.9236050183619012
2024-07-02,40432.7923618996,80281.7923618996,12,-0.005586329752825914,-0.9240317859207927
2024-07-03,40432.7923618996,79284.7923618996,12,-0.012418756117273277,-0.9249752166441072
2024-07-04,40432.7923618996,78512.7923618996,12,-0.009737050158070248,-0.9257057367227419
2024-07-05,40432.7923618996,79545.7923618996,12,0.013157091588826164,-0.9247282402962786
2024-07-08,33121.27962110458,79738.27962110458,15,0.002419829553387931,-0.924546095467612
2024-07-09,33121.27962110458,79376.27962110458,15,-0.0045398521478031695,-0.9248886450381636
2024-07-10,33121.27962110458,79144.27962110458,15,-0.002922787526795534,-0.9251081795695667
2024-07-11,33121.27962110458,79846.27962110458,15,0.008869876677894517,-0.9244438983581658
2024-07-12,33121.27962110458,80153.27962110458,15,0.0038448879704453542,-0.9241533936118693
2024-07-15,52684.93861670457,79710.93861670457,8,-0.005518688773447744,-0.9245719674270476
2024-07-16,52684.93861670457,79434.93861670457,8,-0.0034625109776609264,-0.9248331378178548
2024-07-17,52684.93861670457,79589.93861670457,8,0.001951282429359269,-0.9246864660404087
2024-07-18,52684.93861670457,79489.93861670457,8,-0.0012564402201840075,-0.9247810929935998
2024-07-19,52684.93861670457,79347.93861670457,8,-0.0017863896044091332,-0.924915463267131
2024-07-22,40076.10137736958,79076.10137736957,13,-0.0034258891166426553,-0.9251726945643524
2024-07-23,40076.10137736958,78728.10137736957,13,-0.0044008239397040905,-0.925501996361457
2024-07-24,40076.10137736958,78347.10137736957,13,-0.004839440978942733,-0.9258625250531148
2024-07-25,40076.10137736958,78315.10137736957,13,-0.00040843885016073056,-0.9258928056781359
2024-07-26,40076.10137736958,77941.10137736957,13,-0.00477557959349173,-0.9262467104830704
2024-07-29,49862.35880870458,78014.35880870458,9,0.000939907571748444,-0.9261773892078121
2024-07-30,49862.35880870458,77832.35880870458,9,-0.0023329038753785447,-0.9263496102626197
2024-07-31,49862.35880870458,78864.35880870458,9,0.013259266657155155,-0.9253730601056884
2024-08-01,49862.35880870458,79190.35880870458,9,0.004133679711905813,-0.9250645762382856
2024-08-02,49862.35880870458,78454.35880870458,9,-0.009294060679506555,-0.9257610306137716
2024-08-05,29246.075525999557,78118.07552599956,16,-0.004286355631622385,-0.9260792452382861
2024-08-06,29246.075525999557,78943.07552599956,16,0.010560936050266978,-0.9252985728744602
2024-08-07,29246.075525999557,78651.07552599956,16,-0.0036988677987828122,-0.925574883577778
2024-08-08,29246.075525999557,79657.07552599956,16,0.01279067060777117,-0.9246229364286763
2024-08-09,29246.075525999557,78889.07552599956,16,-0.009641328092057977,-0.9253496714291833
2024-08-12,28382.261118364546,77876.26111836455,17,-0.012838462117625182,-0.926308066844608
2024-08-13,28382.261118364546,77911.26111836455,17,0.00044943092410165697,-0.9262749474109911
2024-08-14,28382.261118364546,78384.26111836455,17,0.006071009417770945,-0.9258273619223977
2024-08-15,28382.261118364546,79256.26111836455,17,0.011124682271141495,-0.9250022148905719
2024-08-16,28382.261118364546,79868.26111836455,17,0.007721787419242787,-0.9244230979370429
2024-08-19,37802.580893224556,79258.58089322456,13,-0.007633573294358431,-0.925000019758301
2024-08-20,37802.580893224556,78470.58089322456,13,-0.009942141167800789,-0.9257456801494462
2024-08-21,37802.580893224556,78232.58089322456,13,-0.0030329837920257674,-0.9259708922980409
2024-08-22,37802.580893224556,77373.58089322456,13,-0.010980080040723705,-0.9267837378259518
2024-08-23,37802.580893224556,77046.58089322456,13,-0.0042262487560355,-0.9270931679628864
2024-08-26,24316.215953744537,77212.21595374454,17,0.0021498041652170397,-0.9269364325517002
2024-08-27,24316.215953744537,76796.21595374454,17,-0.005387748491109345,-0.9273300806769749
2024-08-28,24316.215953744537,76337.21595374454,17,-0.005976856988324286,-0.9277644183921216
2024-08-29,24316.215953744537,77235.21595374454,17,0.01176359379603431,-0.9269146683524663
2024-08-30,24316.215953744537,78702.21595374454,17,0.018993926305308273,-0.9255264909491541
2024-09-02,39459.60137091951,78002.60137091951,12,-0.008889388619453986,-0.9261885149129614
2024-09-03,39459.60137091951,78570.60137091951,12,0.007281808427119341,-0.9256510338188364
2024-09-04,39459.60137091951,77929.60137091951,12,-0.008158267708477163,-0.9262575925887908
2024-09-05,39459.60137091951,78379.60137091951,12,0.00577444247222747,-0.9258317712994313
2024-09-06,39459.60137091951,77876.60137091951,12,-0.006417486070382394,-0.926307744873982
2024-09-09,23781.71522123448,74601.71522123448,15,-0.04205224794141993,-0.9294066698579038
2024-09-10,23781.71522123448,74476.71522123448,15,-0.0016755646921696732,-0.9295249535493926
2024-09-11,23781.71522123448,73731.71522123448,15,-0.010003126450823796,-0.9302299243506656
2024-09-12,23781.71522123448,74464.71522123448,15,0.009941447826089522,-0.9295363087837755
2024-09-13,23781.71522123448,74894.71522123448,15,0.005774547028380761,-0.9291294128850541
2024-09-18,24804.359510604474,73066.35951060447,16,-0.02441234612120713,-0.9308595301875173
2024-09-19,24804.359510604474,73812.35951060447,16,0.010209896934740836,-0.9301536131167123
2024-09-20,24804.359510604474,72967.35951060447,16,-0.011447947276073789,-0.9309532108711764
2024-09-23,45529.1135532495,72614.11355324951,10,-0.004841150340702982,-0.9312874767578918
2024-09-24,45529.1135532495,72923.11355324951,10,0.004255371096328231,-0.9309950794725316
2024-09-25,45529.1135532495,73149.11355324951,10,0.00309915456139942,-0.9307812225583199
2024-09-26,45529.1135532495,73845.11355324951,10,0.009514811132924184,-0.9301226189641104
2024-09-27,45529.1135532495,74621.11355324951,10,0.010508481369460254,-0.9293883138073481
2024-09-30,51427.498945139494,76701.4989451395,8,0.027879313143798434,-0.9274197084963716
2024-10-08,51427.498945139494,77843.4989451395,8,0.014888887645035709,-0.9263390686909301
2024-10-09,51427.498945139494,76097.4989451395,8,-0.02242961870496729,-0.9279912552936452
2024-10-10,51427.498945139494,75882.4989451395,8,-0.0028253228158654498,-0.928194703243006
2024-10-11,51427.498945139494,75046.4989451395,8,-0.011017033065877313,-0.9289857845716829
2024-10-14,36069.95286087447,75886.95286087447,13,0.011199108919782708,-0.9281904886382483
2024-10-15,36069.95286087447,76382.95286087447,13,0.006536037899812941,-0.9277211389504207
2024-10-16,36069.95286087447,76671.95286087447,13,0.003783566740688693,-0.9274476670556988
2024-10-17,36069.95286087447,76924.95286087447,13,0.0032997724795020833,-0.9272082608641254
2024-10-18,36069.95286087447,78203.95286087447,13,0.01662659452405757,-0.9259979821328124
2024-10-21,56698.65909006947,78362.65909006947,7,0.00202938884019499,-0.9258478032636007
2024-10-22,56698.65909006947,79221.65909006947,7,0.01096185364272384,-0.9250349577356899
2024-10-23,56698.65909006947,79287.65909006947,7,0.0008331055011732147,-0.9249725039465838
2024-10-24,56698.65909006947,79179.65909006947,7,-0.0013621287504189672,-0.9250747010560301
2024-10-25,56698.65909006947,79455.65909006947,7,0.0034857437272626246,-0.9248135306652229
2024-10-28,56620.99219842948,79980.99219842948,7,0.006611651257772522,-0.9243164239506781
2024-10-29,56620.99219842948,80134.99219842948,7,0.001925457483922255,-0.9241706984427639
2024-10-30,56620.99219842948,80429.99219842948,7,0.0036812881851853163,-0.9238915489308505
2024-10-31,56620.99219842948,81069.99219842948,7,0.007957230661182368,-0.9232859364304279
2024-11-01,56620.99219842948,80476.99219842948,7,-0.0073146670416416315,-0.9238470742628506
2024-11-04,56788.89451759948,80519.89451759949,7,0.0005331004302973064,-0.9238064771053718
2024-11-05,56788.89451759948,80714.89451759949,7,0.002421761741843609,-0.9236219545466493
2024-11-06,56788.89451759948,80598.89451759949,7,-0.0014371573015523609,-0.9237317218123509
2024-11-07,56788.89451759948,81246.89451759949,7,0.008039812504605726,-0.9231185391556731
2024-11-08,56788.89451759948,80741.89451759949,7,-0.006215622184680636,-0.9235964052692878
2024-11-11,60362.35462056952,80602.35462056952,7,-0.0017282217349947615,-0.9237284476223331
2024-11-12,60362.35462056952,80087.35462056952,7,-0.006389391506294473,-0.9242157764312668
2024-11-13,60362.35462056952,79890.35462056952,7,-0.0024598140484640707,-0.9244021915290531
2024-11-14,60362.35462056952,78874.35462056952,7,-0.012717430093099225,-0.9253636013734738
2024-11-15,60362.35462056952,77764.35462056952,7,-0.014073015308204151,-0.9264139605538942
2024-11-18,43842.04686266951,76116.04686266951,12,-0.021196186426833852,-0.9279737039644063
2024-11-19,43842.04686266951,76135.04686266951,12,0.0002496188488911866,-0.9279557248432999
2024-11-20,43842.04686266951,77257.04686266951,12,0.014736971292916401,-0.9268940104284967
2024-11-21,43842.04686266951,77811.04686266951,12,0.007170866898197348,-0.9263697771078184
2024-11-22,43842.04686266951,76760.04686266951,12,-0.013507079552019574,-0.9273643063858561
2024-11-25,36990.365366849495,74159.3653668495,12,-0.03388066581659155,-0.9298252520475532
2024-11-26,36990.365366849495,72691.3653668495,12,-0.019795207156077188,-0.9312143757203974
2024-11-27,36990.365366849495,72183.3653668495,12,-0.0069884503810911935,-0.9316950806426078
2024-11-28,36990.365366849495,72364.3653668495,12,0.002507502927857841,-0.9315238058573321
2024-11-29,36990.365366849495,72448.3653668495,12,0.0011607923260870123,-0.9314443192166516
2024-12-02,63621.367534699515,72449.36753469952,3,1.3832856613715805e-05,-0.9314433708957492
2024-12-03,63621.367534699515,72421.36753469952,3,-0.00038647680377046356,-0.9314698664426427
2024-12-04,63621.367534699515,72264.36753469952,3,-0.0021678684805941373,-0.9316184307591526
2024-12-05,63621.367534699515,72283.36753469952,3,0.00026292349394574366,-0.9316004516380463
2024-12-06,63621.367534699515,72267.36753469952,3,-0.00022135105966558655,-0.9316155919505569
2024-12-09,48250.20092390452,72449.20092390451,8,0.0025161202823347217,-0.9314435285544682
2024-12-10,48250.20092390452,73031.20092390451,8,0.008033214895099894,-0.9308927996868965
2024-12-11,48250.20092390452,73203.20092390451,8,0.00235515776577766,-0.930730041327408
2024-12-12,48250.20092390452,73501.20092390451,8,0.004070860238881924,-0.9304480530068987
2024-12-13,48250.20092390452,73387.20092390451,8,-0.0015509950662986327,-0.9305559277335365
2024-12-16,52907.86416514451,73188.8641651445,7,-0.0027026069432143363,-0.9307436077654089
2024-12-17,52907.86416514451,71786.8641651445,7,-0.019155919633299767,-0.932070277649147
2024-12-18,52907.86416514451,72160.8641651445,7,0.005209866795959028,-0.9317163728442126
2024-12-19,52907.86416514451,71944.8641651445,7,-0.0029933122683463154,-0.9319207670631052
2024-12-20,52907.86416514451,72143.8641651445,7,0.0027660070292607752,-0.931732459426255
2024-12-23,48723.84781556949,71373.84781556949,8,-0.010673344968220366,-0.9324611024369306
2024-12-24,48723.84781556949,71729.84781556949,8,0.00498782132245279,-0.9321242304835706
2024-12-25,48723.84781556949,71342.84781556949,8,-0.005395243567155594,-0.9324904367924198
2024-12-26,48723.84781556949,71291.84781556949,8,-0.0007148579228549723,-0.9325386965385473
2024-12-27,48723.84781556949,71367.84781556949,8,0.0010660405408007279,-0.9324667800541221
2024-12-30,50224.04400032951,71380.04400032951,7,0.00017089186704266623,-0.9324552391760781
2024-12-31,50224.04400032951,70858.04400032951,7,-0.007312968313631041,-0.9329491918717352

